doc_type,company,sentence,word count
news,coca-cola,"This is a plus in our joint effortsto grow our business while contributing towards more sustainable environmental practices, said Xavi Selga, Managing Director, Coca-Cola Beverages Africa (CCBA) - Kenya during the launch in Nairobi on Monday.",36
news,coca-cola,"Clear PET can be recycled and re-used to make a wider range of new products, such as pillow and duvet inners, as well as new bottles, making it more valuable than green PET, which has limited uses.",37
news,coca-cola,"Kenya becomes the fourth African market where Coca-Cola has introduced the Sprite clear PET, after South Africa, Nigeria and Ethiopia.",20
news,coca-cola,The shift from the green bottle to clear PET is a significantstep in driving our sustainability agenda which is a key element of our business.,25
news,coca-cola,"We know that our vision for a World Without Waste is ambitious and can be challenging but together with our partners, we are committed to the cause.",27
news,coca-cola,"This move also allows us to work with partners in the recycling industry, and with waste collectors and aggregators to achieve more value for our recyclable plastics, said Debra Mallowah, Vice President, Coca-Cola East and Central Africa Franchise.",38
news,coca-cola,"The World Without Waste strategy represents Coca-Cola's commitment to doing business sustainably, and this includes addressing the packaging waste challenge.",20
news,coca-cola,"Additionally, clear PET plastic contributes to economic empowerment as it will lead to enhanced income for waste reclaimers in Kenya who depend on collecting and selling packaging waste for a living, added Mallowah.",33
news,coca-cola,"With presence in over 200 countries, including Kenya, Coca-Cola Sprite's new transparent look features a clear see-through bottle, refreshed icon of the brand's bold Sprite 'spark' with a distinct label and bright green cover.",34
news,coca-cola,"Coca-Cola Announces Shift From Green-Colored Sprite Bottle to Clear Plastic Our consumers are at the heart of everything that we do and we would like to assure them that the new look Sprite is bolder and better with an improved recipe that will deliver the most refreshing lemon lime taste, said Isabelle Kariuki-Rostom, the Franchise Marketing Director,Coca-Cola East and Central Africa Franchise.",62
news,coca-cola,The new look Sprite will be available in all retail outlets and Coca-Cola distributors across the country startingJune this yearas the company clears out the green packaging from the shelves and the trade to ensure complete transition into the clear bottles.,41
news,coca-cola,"Coca-Cola is one of the members of PETCO Kenya (PET Recycling Company Ltd), an industry-led extended producer responsibility PET recycling scheme, comprised of 16 industry players from different sectors.",29
news,coca-cola,"PETCO seeks to coordinate initiatives to collect, sort and recycle plastic bottles, with broader focus on sustainable management of PET material after their initial use.",25
news,coca-cola,This is done in partnership with recyclers who create new products out of disposed PET material.,16
news,coca-cola,Graphic Packaging International has partnered with Coca-Cola Hellenic Bottling Company (HBC) Ireland and Northern Ireland on their journey to achieve a World Without Waste.,24
news,coca-cola,"The partnership will result in new paperboard solutions across all multipack can configurations, and it supports Coca-Cola HBCs strategy of using more sustainable packaging.",24
news,coca-cola,"Coca-Cola HBCs larger multipacks (10, 12, 20 and 24 cans) are now available in a new fully enclosed carton.",19
news,coca-cola,"This follows the introduction of Graphic Packagings new KeelClip late last year, which saw smaller multipacks (four, six and eight cans) transition to a paperboard solution.",26
news,coca-cola,"Both packaging types were designed and developed by Graphic Packaging; in total, transitioning to these new secondary packaging solutions will eliminate 500 tons annually of shrink wrap plastic.",28
news,coca-cola,"Coca-Cola HBC have also introduced prominent on-pack messaging to communicate their sustainability message directly to consumers, highlighting that the packs are recyclable.",22
news,coca-cola,"The product development team at Graphic Packaging worked closely with Coca-Cola HBC to ensure the plastic replacement solution was in harmony with the companys sustainability plans, while upholding high quality standards.",31
news,coca-cola,The design is made from paperboard a substrate made from renewable resources.,12
news,coca-cola,"To support the production requirements of the venture, Graphic Packaging has installed the highly flexible QuikFlex machine in Coca-Cola HBCs plant in Lisburn, Northern Ireland, producing a variety of configurations from four- to 24-packs.",34
news,coca-cola,"Reflecting the companys continuous pursuit of sustainable operations, the Coca-Cola HBC Group was recently ranked the global No.1 sustainable beverage company by the Dow Jones Sustainability Index.",27
news,coca-cola,"Ugo Aliogo writes on how the Coca-Cola System in Nigeria, comprising of Nigerian Bottling Company Limited and Coca-Cola Nigeria Limited, has been working assiduously to better understand its water risks and those of the communities in which it operates.",39
news,coca-cola,"For ages, water has remained an indispensable resource for the survival of man and the sustainability of the planet.",19
news,coca-cola,"Water fuels our factories, powers agriculture, drives urbanization and supports the optimal functioning of our ecosystems.",16
news,coca-cola,"The United Nations Committee on Economic, Social and Cultural Rights declares that the human right to water entitles everyone to sufficient, safe, acceptable, physically accessible, and affordable water for personal and domestic uses.",33
news,coca-cola,"Thus, water is not only an essential resource for the survival of people and the planet, access to safe drinking water and adequate sanitation are crucial drivers of sustainable development and poverty eradication.",33
news,coca-cola,"Yet, according to a report by the 2030 Water Resources Group titled, Charting Our Water Future, global demand for water will be 40 per cent higher by 2030.",28
news,coca-cola,"This means that the ever-expanding water demand of the world's growing population and economy, coupled with the climate change impact, are making water scarcity a reality particularly in developing countries.",30
news,coca-cola,"This dilemma, according to the report, places humanity at risk of severe threats to livelihoods and human health and ecosystems, environmental degradation, and much more.",25
news,coca-cola,"This now raises the question of, how do we manage this critical resource sustainably?",14
news,coca-cola,"Whilst the report may be sobering, it is encouraging to know that the problem can be solved to curb the risk to overall socio-economic development.",25
news,coca-cola,"Understanding Water Stewardship and the Role of Corporations The United Nations Industrial Development Organization (UNIDO) describes Water Stewardship as using water in a manner that is socially equitable, environmentally sustainable, and economically beneficial.",33
news,coca-cola,"Furthermore, UNIDO also declared that water use efficiency must increase radically in order to achieve Inclusive and Sustainable Industrial Development.",20
news,coca-cola,"This would require collaborative efforts by every inhabitant of planet earth, particularly industries, corporate organizations, and individuals.",17
news,coca-cola,"Driving water stewardship requires collaborative efforts, said Ekuma Eze, Corporate Affairs and Sustainability Director at the Nigerian Bottling Company (NBC) Limited.",21
news,coca-cola,"He added, In 2018, we announced our thoughtfully articulated Mission 2025 Commitments, with a key focus on elevating water stewardship and governance throughout our value chain.",26
news,coca-cola,"As a consumer packed goods company, we recognize water as a major ingredient in our brand portfolio, and a critical resource for the communities in which we operate.",28
news,coca-cola,"Long before 'water stewardship' became a buzzword in Nigerian corporate boardrooms and strategy sessions, the Coca-Cola System in Nigeria, comprising of Nigerian Bottling Company Limited.",25
news,coca-cola,"and Coca-Cola Nigeria Limited, has been working assiduously to better understand its water risks and those of the communities in which it operates.",23
news,coca-cola,"To achieve this, the System had led Source Vulnerability Assessments and developed innovative Source Water Protection Plans (SWPP) for all its sites.",22
news,coca-cola,"As a clear water stewardship leader in the Nigerian manufacturing industry, the Nigerian Bottling Company has taken further steps to mainstream best practices and inspire innovation in the sector.",29
news,coca-cola,"In 2020, the beverage giant announced a private-sector partnership with the United States Agency for International Development (USAID)'s Effective Water, Sanitation, and Hygiene Services (E-WASH) program.",26
news,coca-cola,"The program, implemented by RTI International, contributes to strengthening and expanding the delivery of safe drinking water in Nigeria's cities.",20
news,coca-cola,"The partnership, according to its Managing Director, Matthieu Seguin, is premised on Coca-Cola's long-standing commitment to preserve water resources in a sustainable way.",23
news,coca-cola,"Through the partnership, NBC is also committed to provide continuous coaching and capacity enhancement for executives, senior managers, and water professionals in State Water Boards, equipping them with relevant skills to optimize urban water facilities in Abia, Delta, Imo, Niger, Taraba, and Sokoto states.",44
news,coca-cola,"By sharing our management expertise, we can enable long-term change in Nigeria's water management and service delivery by replicating our success for delivering these essential services in cities across the country, added Seguin.",33
news,coca-cola,These efforts have garnered critical acclaim from a broad spectrum of stakeholders.,12
news,coca-cola,"In 2019, NBC bagged the prestigious Alliance for Water Stewardship (AWS) certification becoming the first African bottling plant to receive the award.",22
news,coca-cola,"Shortly afterwards in 2019, the NBC Ikeja plant became the first bottler in Africa to receive the AWS Gold certification, which essentially means that the plant has met the highest global benchmark for responsible water stewardship.",36
news,coca-cola,Port-Harcourt and Asejire Plants also earned gold certifications the same year.,11
news,coca-cola,"While Benin, Challawa and Abuja Plants have achieved the Core certification, Owerri and Maiduguri Plant in Nigeria's Northeast have bagged the gold certification respectively.",24
news,coca-cola,"By receiving these globally acclaimed certifications, NBC re-affirmed its position as the undisputed leader in water stewardship across the African continent.",21
news,coca-cola,"Over the last seven decades of its operations in Nigeria, the Coca-Cola System has made water stewardship a driver of its sustainable manufacturing priorities.",24
news,coca-cola,"But more so, it has continued to implement initiatives that have impacted several communities across Nigeria.",16
news,coca-cola,"In 2010, the System launched the Replenish Africa Initiative (RAIN) initiative, which aims to provide access to clean drinking water for millions of Africans.",24
news,coca-cola,"Since then, Nigeria has been a major beneficiary of this programme which is being implemented under two platforms - the Water and Development Alliance (WADA), a strategic partnership between The Coca-Cola Company (TCCC) and the United States Agency for International Development (USAID) as well as the Safe Water for Africa (SWA) initiative in partnership with Water Health International; both platforms are implemented by Global Environment & Technology Fund (GETF).",69
news,coca-cola,"Under WADA, which focuses on water, sanitation and hygiene (WASH) facilities for underserved communities, life- transforming projects have been implemented in 9 communities in Kano and Enugu States comprising 28 new boreholes, 20 boreholes rehabilitated and 145 units of public latrines with handwashing facilities.",44
news,coca-cola,"In addition, , there is an ongoing implementation of a $2million WASH partnership with USAID in 44 communities across Cross River and Abia States.",24
news,coca-cola,"Benjamin Okimbe, one of the beneficiaries in Ohana community of Cross River state, said, My community has benefitted greatly from the borehole projects initiated almost ten years ago by the Coca-Cola System, and we are still benefitting.",37
news,coca-cola,"It has solved the problem of fetching water from the river and streams, and we are also able to save money as we no longer need to buy water.",29
news,coca-cola,We can conveniently get clean water without looking too far.,10
news,coca-cola,The proximity of the borehole to my house has also contributed to helping my children maintain better hygiene: it has indeed been a blessing!,24
news,coca-cola,"To ensure inclusion, the projects have been carefully spread across the country.",12
news,coca-cola,"In Kano State, the Coca-Cola System implemented the Challawa Clean Water Project.",12
news,coca-cola,"As Nigeria's second largest city, Kano is the commercial centre of Northern Nigeria with a population of over 10 million people.",21
news,coca-cola,"However, its tropical arid climate has made ground water exploration a major challenge for communities as special techniques are required to drill the wells and riverbanks.",26
news,coca-cola,"This prompted NBC to lead a major water intervention to alleviate the pains of millions of residents, by securing water availability to local communities in the state in collaboration with the Kano State Water Board and local communities.",38
news,coca-cola,"The first phase of the project has seen the installation of High-density polythene (HDPE), a type of flexible plastic pipes used to replace ageing concrete or steel pipelines.",28
news,coca-cola,"The benefit of using HDPE thermoplastic is that it possesses a high level of impermeability and strong molecular bond which make it suitable for the high pressure required to transfer water from the river to the NBC production plant located in Challawa, where it is sanitized to drinking quality.",49
news,coca-cola,"In the South East, the NBC also led the sensitization for cleanup of the Oginigba River situated in River State.",20
news,coca-cola,The Company mobilized staff volunteers and residents in the community to participate in an intense cleanup exercise of the river.,20
news,coca-cola,"This is in addition to several cleanup campaigns held at various locations in the country, especially during commemorative days such as the World Cleanup Day and World Water Day to reiterate its commitment to sustainability.",35
news,coca-cola,"Whilst reducing carbon footprint in its manufacturing operations has strengthened the Coca-Cola System's sustainability journey, water-use footprint is also coming into the mix.",23
news,coca-cola,"As part of efforts to strengthen sustainable manufacturing, NBC is zooming the lenses on water efficiency and conservation.",18
news,coca-cola,"The company's approach is to reduce water consumption by about 20% in water priority plants from 2017 to 2025, reuse it, recycle wastewater to the levels supporting aquatic life and replenish water by restoring it.",35
news,coca-cola,"Earlier in 2002, the company installed its first Effluent Treatment Plant (ETP) in its Benin Plant, long before improperly treated manufacturing wastewater became a regulatory concern in Nigeria.",28
news,coca-cola,"With the installation of ETPs across all its plants in the country, this ensures that the company's manufacturing wastewater is fit for discharge back into the environment.",27
news,coca-cola,"For us, it is a huge honor to be able to chart the course of water stewardship for Nigeria, and by extension, the larger African supply chain.",27
news,coca-cola,"Every year, we have continued to challenge ourselves to embrace innovations that support sustainable water use in our operations and how we support our communities to access safe and healthy water.",31
news,coca-cola,"We hope to see more collaboration in the years ahead to address key challenges around water, Seguin said.",18
news,coca-cola,"This year alone, about 3.6 billion people are unable to access adequate water, at least one month each year, according to 2021 State of Climate Services, a publication of the World Meteorological Organisation.",33
news,coca-cola,And the World Bank has warned that an estimated 700 million people could be affected by drought at the turn of the century.,23
news,coca-cola,"However, by prioritizing water security, efficient use, and conservation, as seen in the Coca-Cola System's model, organizations, governments, and communities can make a difference together.",25
news,coca-cola,"If anything, the Coca-Cola System has demonstrated that the earth is ours to plough; that water is the earth's ultimate resource, and we have a duty to make every drop count.",31
news,coca-cola,"Dec. 7 -- Coca-Cola Europacific Partners issued the following news release: Coca-Cola Europacific Partners (CCEP) has been recognised for leadership in corporate sustainability by global environmental non-profit CDP for the sixth consecutive year, securing a place on its prestigious 'A List' for climate, as well as enhancing water security.",49
news,coca-cola,"Out of nearly 12,000 businesses, CCEP is one of 53 companies globally to have achieved an 'A' position for both Climate and Water.",23
news,coca-cola,"This recognition comes one year on from the launch of CCEP's ambition to reach net zero greenhouse gas emissions by 2040 and reflects the progress made on reducing greenhouse gas emissions as part of This is Forward, CCEP's sustainability action plan.",41
news,coca-cola,CDP's annual environmental disclosure and scoring process is widely recognised as the gold standard of corporate environmental transparency.,18
news,coca-cola,The need for robust environmental disclosure and focus on climate-related risks is becoming ever more critical.,16
news,coca-cola,"Being among the 53 companies on the Climate and Water CDP A Lists, and achieving this for a sixth-year in a row, reinforces the importance of taking action on sustainability.",30
news,coca-cola,We are delighted to receive this recognition one year on from the announcement of our 2040 net zero ambition.,19
news,coca-cola,"We are making strong progress in reducing greenhouse gas emissions in line with our 2030 science-based target, while continuing to further our understand and address the climate and water-related risks we face.",32
news,coca-cola,We understand the important role that industry leaders like CCEP play in tackling climate change and enhancing water security.,19
news,coca-cola,"While our continued A-list position reflects the ongoing progress we are making, we recognise that there is much more to be done and we will push ourselves to go further, faster on our sustainability journey.",35
news,coca-cola,Many congratulations to all the companies on this year's A List.,11
news,coca-cola,"Taking the lead on environmental transparency and action is one of the most important steps businesses can make, even more so in the year of COP26 and the IPCC's Sixth Assessment Report.",32
news,coca-cola,"The scale of the risk to businesses from climate change, water insecurity and deforestation can no longer be ignored, and we know the opportunities of action far outweigh the risks of inaction.",32
news,coca-cola,"Leadership from the private sector is essential for securing global ambitions for a net-zero, nature positive and equitable world.",19
news,coca-cola,Our A List celebrates those companies who are preparing themselves to excel in the economy of the future by taking action today.,22
news,coca-cola,Coca-Cola Europacific Partners recognised with 'A' score for both climate and water stewardship by CDP,15
news,coca-cola,"Tearfund has participated in a Panorama documentary on Coca-Cola to raise awareness of how plastic waste affects those already struggling to escape poverty, and to show how the burning of plastic contributes to the climate crisis.",36
news,coca-cola,The scale of Coca-Cola's plastic pollution is astonishing.,8
news,coca-cola,Tearfund estimates that in the Philippines around 1 billion Coca-Cola bottles are burnt or dumped each year.,17
news,coca-cola,That's nearly enough to fill an Olympic sized swimming pool every day.,12
news,coca-cola,"In countries such as Uganda, almost all of Coca Cola's packaging is now made from single use plastic, a major change from the more sustainable refillable bottles that were the mainstay of their distribution system there in the early 2000s.",40
news,coca-cola,"Senior Associate for Economics and Policy, Rich Gower, said The dumping and burning of plastic and other waste leads to death and disease, causing as many as one million deaths around the world every year - one person every 30 seconds.",41
news,coca-cola,"Burning of plastic waste is also driving the climate crisis, particularly through production of black carbon, a powerful climate pollutant that heats the globe around 2,000 times more than an equivalent amount of carbon dioxide.",35
news,coca-cola,Coca-Cola are the biggest plastic polluter globally.,7
news,coca-cola,They desperately need to reduce their use of throwaway plastic.,10
news,coca-cola,"In many countries, one of the groups doing the most to address plastic pollution is the informal waste sector.",19
news,coca-cola,"Waste pickers collect plastic door to door, from the street, or from dumpsites.",13
news,coca-cola,"Globally, they collect almost 60% of all the plastic that's recycled.",11
news,coca-cola,The big plastic polluters owe waste pickers a great deal.,10
news,coca-cola,"Waste pickers are collecting their waste, which would otherwise be burnt or dumped - this saves lives and reduces costs for business.",22
news,coca-cola,"In return, these companies need to respect waste pickers' rights and help ensure they are paid enough to provide for their families.",22
news,coca-cola,"Tearfund is calling on Coca-Cola and other large companies to: * Report on the amount of single-use plastic they sell in each country; * Reduce this amount by half by 2025; Tearfund Contributes to Panorama Documentary Revealing the Impact of Coca-cola's Plastic Waste * Recycle, ensuring one single-use plastic item is collected for every one they sell; * Restore - partner with waste pickers to provide fair and dignified work.",70
news,coca-cola,"The Coca Cola company and The Ocean Cleanup are teaming up behind a clear objective: to stem the tide of marine waste by intercepting plastic debris from rivers around the world.The partnership, which brings together the scale and global network with technology and data-driven solutions, will implement cleanup systems, including the Dutch nonprofit's solar-powered Interceptor, in 15 rivers by the end of 2022.Two Interceptors included in this partnership have already been installed by The Ocean Cleanup in Santo Domingo, the Dominican Republic and Can Tho, Vietnam.",86
news,coca-cola,"These initial deployments lay the groundwork for the organisation's goal to expand the project over the next five years.Boyan Slat, founder and CEO, The Ocean Cleanup, said, The Ocean Cleanup's mission is to rid the oceans of plastic.",38
news,coca-cola,"With 1,000 rivers emitting nearly 80% of river-carried plastic into oceans, this massive problem grows by the day, which is why we are always looking to accelerate our progress.",29
news,coca-cola,"Among the waste we collect with our cleanup systems, we find many plastic bottles, including Coca Cola packaging, so I applaud them for being the first in the industry to join our mission, as part of their wider actions to make a positive impact on worldwide plastic pollution.",48
news,coca-cola,"Our clear intent is to take our learnings from this partnership, which has the potential to evolve in the future, and continue to scale rapidly.",25
news,coca-cola,That's why I believe this is good news for our oceans.,11
news,coca-cola,"Unveiled in 2019, the Interceptor is the first scalable solution to collect plastic from rivers - the arteries that carry plastic waste from land to sea.",26
news,coca-cola,Waste flowing with the river current is guided by a barrier towards the opening of the Interceptor.,17
news,coca-cola,"Thanks to the vessel's catamaran design, the water flow path is optimised to pass through the system, carrying plastic with the current onto a conveyor belt and delivering the waste to a shuttle that automatically distributes it across six dumpsters before returning to shore for recycling.Brian Smith, president and chief operating officer, The Coca Cola Company, said, At Coca Cola, we have teams on the ground who will support the deployment of new Interceptors in rivers around the world, as well as the processing and recycling of the waste collected.",90
news,coca-cola,"Working together, we believe we can have real impact.",9
news,coca-cola,"That's exciting: it's something we know our employees in every corner of the world will get behind, by helping to support the local implementation work and as ambassadors for the wider mission.",32
news,coca-cola,Both companies will work together to integrate Interceptors into existing or emerging programs wherever possible.,15
news,coca-cola,"Local teams will work with waste management coalitions to sort and eventually, where possible, turn captured PET plastic bottles into new bottles.Ben Jordan, senior director, environmental policy, The Coca Cola Company, said, Our collaboration will focus on scaling up solutions that prevent plastic waste from entering the oceans, effectively turning off the tap in the world's most polluting rivers.",59
news,coca-cola,"We will leverage our global network of government, community and industry partners to ensure plastic waste collected Coca Cola signs on as global implementation partner for The Ocean Cleanup river project is processed and recycled in support of a circular economy and never returns to the water.",47
news,coca-cola,"In each market, we will bring system coalitions and networks to the table to make an even greater impact.",19
news,coca-cola,"Both companies will work to recruit additional implementing partners and investments needed to roll out Interceptor solutions, secure licensing support and deploy River Monitoring System (RMS) cameras for further river pollution analyses.Dan Leahy, chief development officer, The Ocean Cleanup, said, If other companies follow Coca Cola's lead.",47
news,coca-cola,We will be able to continue to increase the speed of our rollout across the globe.,16
news,coca-cola,"The partnership supports The World Without Waste sustainable packaging goal to collect and recycle a bottle or can for every one it sells by 2030, while substantially reducing use of virgin packaging materials and using only 100% recyclable packaging materials.",40
news,coca-cola,"Achieving this vision requires investment in innovation and collaboration with partners to drive collection, recycling and sustainable design.",18
news,coca-cola,"Coca-Cola announced that in 2022 it will exceed 1.8 million dollars invested in environmental conservation, reforestation, treatment and access to water projects in Brazil, Argentina, Chile, Bolivia, Paraguay and Uruguay, company sources revealed.",33
news,coca-cola,"In an interview with Efe, Coca-Cola's Sustainability Manager for the Southern Cone, Rodrigo Brito, stressed that the company has been carrying out water replenishment initiatives globally since 2007, compensating for the resources used in a growing and consistent way.",39
news,coca-cola,"Between 2021 and 2022, we will start and expand 14 conservation, reforestation and water access projects in the six Southern Cone countries, which together will protect more than 20,000 hectares, bring drinking water to 27,000 people and also promote integration and collaboration between 20 social organizations in the region, Brito detailed.",51
news,coca-cola,"In addition to 14 other projects already underway in the region, which have directly benefited more than 230,000 people, in addition to contributing to the conservation of 134,678 hectares.",29
news,coca-cola,"(Archive )Through this model, the company, which produces more than 45 billion liters of beverages per year in Latin America, manages to return to nature and local communities almost 53 billion liters, with a water replenishment rate of 115% .",40
news,coca-cola,"Water is not like carbon (...) it is not possible to achieve a similar balance in emissions because we have the same amount of water on the planet today as in the time of the dinosaurs, and it will remain the same.",42
news,coca-cola,"The problem is where it is and how to conserve it in the places where it is needed, he explained.",20
news,coca-cola,"These are water programs, but they bring social, environmental and climate benefits (...) We want more companies to use the concept of water replenishment.",24
news,coca-cola,"It is an expensive process and our intention is to attract new actors to establish partnerships and carry out more projects, he added.",23
news,coca-cola,Keys to sustainable development (Tierram rica).,6
news,coca-cola,(Archive) Burning in the Colombian Amazon.,6
news,coca-cola,"For Brito, establishing partnerships is one of the biggest challenges for expanding environmental conservation projects in the region, but a fundamental tool for the long-term success of self-sustainable and community-run programs.",31
news,coca-cola,"Coca Cola to exceed 1.8 billion invested in environmental conversation for Latin America Companies, for their part, must listen to local actors to understand the best way to collaborate, an advantage that private investment has over public investment, since many local governments, although they are a fundamental part, are limited by bureaucratic processes, low budgets and lack of structure.",59
news,coca-cola,"2020, another bad year for the environment in Latin AmericaIn that sense, public-private partnerships (PPPs) are, according to Brito, a key modality for sustainable development in the region with a capacity for expansion and impact enhanced by the popularization of ESG (Environmental, Social and Governance), which refers to environmental, social and corporate governance factors .",55
news,coca-cola,The objective is not to take over the role of the state or civil society.,15
news,coca-cola,"We want to cooperate to strengthen them, he insisted.",9
news,coca-cola,"An example of this is the project developed in the Brazilian municipality of Jundia , in the state of Sao Paulo, in which Coca-Cola is collaborating with the local city council and the Sierra del Japi Foundation to fence off the native forest.",43
news,coca-cola,"The project has already installed 500 cameras, in addition to creating tourist routes and an environmental education program for the local population.",22
news,coca-cola,"The company's sustainability manager for the Southern Cone also highlighted, in Brazil, the Agua+ Acceso program, created in 2017, which has been supplying more than 155,000 people in 390 rural and low-income communities in 10 states since 2017.",38
news,coca-cola,"He also emphasized the importance of the Innova Agua Fund, in Chile, aimed at investments in the development of sustainable technological solutions or the partnership with the NGO Fundaci n Natura, in Bolivia, responsible for the recovery and conservation of more than 14,650 hectares in Santa Cruz and La Paz, among others.",52
news,coca-cola,"Coca-Cola Hellenic Bottling Company (HBC) Ireland and Northern Ireland, in partnership with Coca-Cola Ireland, has announced that it has reduced plastic use by almost 5,000 tonnes a year since 2019.",30
news,coca-cola,"This move has been facilitated through the completion of a 13m investment in the Coca-Cola HBC plant at Knockmore Hill, Lisburn, Co. Antrim.",23
news,coca-cola,Coca-Cola also revealed that it has moved all multi-pack cans within the range to more sustainable cardboard packaging.,18
news,coca-cola,"The move will apply to all products within the multi-pack can range, including Coca-Cola, Coca-Cola Zero Sugar, Diet Coke, Fanta and Sprite.",22
news,coca-cola,"Larger multi-packs (10, 12, 20 and 24 cans) have been available in cardboard packaging since April 2021.",17
news,coca-cola,"This follows the introduction of new 'KeelClip' late last year, that saw smaller multi-packs (4, 6 and 8 cans) transition to a cardboard solution.",24
news,coca-cola,"In total, the move to more sustainable cardboard packaging will eliminate 500 tonnes of shrink wrap plastic annually.",18
news,coca-cola,"This is the latest move in the Coca-Cola's global sustainable packaging strategy, World Without Waste, which aims to design more sustainable packaging and to collect and recycle the equivalent of every can or bottle it sells globally by 2030.",39
news,coca-cola,"Miles Karemacher, Coca-Cola HBC Ireland and Northern Ireland General Manager, said: 'We're immensely proud to be the first soft drink producer in Ireland to move all our multi-pack cans to more sustainable cardboard solutions.",34
news,coca-cola,"This move helps us to move closer to our vision for a World Without Waste, by eliminating the use of more than 500 tonnes of shrink wrap plastic each year.'",30
news,coca-cola,"Agnese Filippi, Coca-Cola Ireland Country Manager said: 'As we navigate the reopening of the economy, we remain committed to achieving our ambition of creating a World Without Waste.",28
news,coca-cola,"Investment in product innovation and sustainable design is at the heart of our strategy, ensuring that all of our products are easy to recycle.",24
news,coca-cola,The move to sustainable cardboard packaging on all our multi-can packs will help reduce our plastic use and make it easier for our consumers to recycle.',26
news,coca-cola,The Coca-Cola HBC Group was recently ranked global number 1 sustainable beverage company by the Dow Jones Sustainability Index.,19
news,coca-cola,"In Ireland and Northern Ireland, all of the bottles and cans sold by Coca-Cola are 100% 13m Investment Reduces Coca-Cola HBC Plastic use by 5,000 Tonnes a year recyclable and the company has invested in recycled plastic.",37
news,coca-cola,"Today 45% of its total plastic portfolio is made of recycled materials, which has removed 3,450 tonnes of new plastic each year.",22
news,coca-cola,Plastic used in its bottles have also been reduced by 10% since 2018.,13
news,coca-cola,"To read more about the Coca-Cola's World Without Waste Strategy, visit: colacompany.",12
news,coca-cola,"Coca-Cola Ireland and its local bottling division say a 13 million investment in an Antrim factory has helped to reduce Cokes annual Irish plastic waste by 5,000 tonnes since 2019.",30
news,coca-cola,"Coca-Cola says it has also ditched environmentally damaging plastic shrink wrap from all of its multi-pack can units, in favour of recyclable cardboard.",23
news,coca-cola,"It switched last year to cardboard for its four-, six- and eight-can packs, while larger multipacks of 10, 12, 20 and 24 cans changed to cardboard in April.",28
news,coca-cola,Coca-Cola said the switch to cardboard eliminates 500 tonnes of shrink wrap annually.,13
news,coca-cola,"The plant in Lisburn in which 13 million was invested over the past 18 months is operated by Coca-Cola Hellenic Bottling Company (HBC), which is a separately-listed company on the London Stock Exchange in which the drinks company owns a share of about 25 per cent.",46
news,coca-cola,"HBC, which has its origins in Greece, owns the bottling franchise for several European countries, mostly in the east.",19
news,coca-cola,"The investment is part of a global World Without Waste corporate initiative by Coke and its various bottling partners to recycle the equivalent of every can or bottle it sells globally by 2030, while designing more sustainable packaging.",38
news,coca-cola,"The drinks group says that all of its cans and bottles in Ireland are recyclable, while 45 per cent of its plastic is made from recyclable materials, eliminating 3,450 tonnes of new plastic annually.",34
news,coca-cola,"It has further reduced the plastic used in its bottles by 10 per cent since 2018, it said.",18
news,coca-cola,"Miles Karemacher, the general manager of HBC in Ireland, said it is the first soft drinks company in the market here to eliminate plastic shrink wrap from its can multi-packs.",30
news,coca-cola,"Coca-Cola Irelands general manager, Agnese Filippi, said investment in sustainable packaging designs will remain at the heart of our strategy.",20
news,coca-cola,Coca-Cola Ireland ditches shrink wrap to reduce plastic packaging waste,10
news,coca-cola,"Coca-Cola remains the brand that generates the most waste pollution from packaging thrown onto natural landscapes such as beaches, forests, rivers, parks or even streets, according to the 2021 ranking of the non- governmental organization (NGO) Break Free From Plastic, quoted by the newspaper Le Monde.",46
news,coca-cola,"The beverage multinational appears ahead of PepsiCo and Unilever in 2021 in this black list of waste in the environment made by Break Free, which every year sends volunteers to various parts of the world to collect plastic waste and identify the brands that are behind this debris.",48
news,coca-cola,"Every year Coca-Cola has been the predominant brand in the packaging waste identified internationally by the NGO, which is eventually recovered, and 2021 was no exception.",26
news,coca-cola,"The 2021 edition of the Break Free From Plastic ranking, published this Monday, reports that among the 19,826 plastic waste (bottles or pieces of bottles) identified in 39 countries, Coca-Cola packaging was predominant.",33
news,coca-cola,"The multinational has made marketing efforts to build an image of responsible company, recalls the Monde, claiming on its website that protecting the environment is a major priority, and that we are committed to enable the collection of all packaging of our products by 2025 so that they do not end up as waste or in the oceans.",58
news,coca-cola,"But successive Break Free From Plastic reports report that the situation continues to deteriorate year after year: in the first edition of its report in 2018, the organisation identified 9216 plastic waste associated with the products it sells, 11,732 the following year and 13,834 in 2020.",46
news,coca-cola,"In 2021, Coca-Cola maintains a higher footprint in this field than rival PepsiCo (with 8231 plastic waste identified ) and Unilever (6079).",22
news,coca-cola,"Environmentally polluting materials also extend to yoghurt packaging, bath gel packaging, detergent cans or cigarette butts, and for the first time a French producer - Danone - has entered the ranking of the largest companies leaving a black footprint on landscapes, just behind the tobacco multinational Philip Morris.",48
news,coca-cola,"Unilever has joined the circle of major partners of COP26, the UN climate conference to be held in Glasgow on 31 October, the French newspaper also highlights, noting that this presence is considered by Break Free From Plastic particularly offensive, with plastic being 99% of fossil origin.",47
news,coca-cola,"Coca-Cola and the World Wildlife Fund (WWF) have renewed their global partnership for three years, effective August 2021.",18
