doc_type,company,sentence,word count
news,ford-motor,"Nonetheless, the natural resources of Ringwood Mines remain contaminated with hazardous substances due to Ford's dumping and discharging at the site.",21
news,ford-motor,"Under a state and federal settlement in 2019, the automaker agreed to pay $2.1 million to the state for the DEP's previous expenses related to remediation at Ringwood Mines, state officials said.",32
news,ford-motor,"That agreement also called for Ford to conduct cleanup work in a section designated as operable unit 2, or OU2, officials said.",22
news,ford-motor,"The following year, Ford, the DEP and related parties entered into a consent decree with respect to remedial action for OU2, according to the complaint.",25
news,ford-motor,"In the consent decree, the DEP agreed to not go after Ford to recoup site- related costs incurred before the effective date of the consent decree or future costs related to cleaning up OU2, the complaint said.",37
news,ford-motor,"Under the consent decree, the DEP explicitly reserved all rights against Ford with respect to natural resource damages, the complaint said.",21
news,ford-motor,"Plaintiffs do not seek the costs addressed by the 2020 consent decree, and nothing alleged in this complaint should be inferred to the contrary, the complaint said.",27
news,ford-motor,"Plaintiffs plead and seek costs, direct or indirect, incurred after the effective date of the 2020 consent decree and unrelated to the remedies selected for OU2.",26
news,ford-motor,"The DEP is represented by Aaron Kleinbaum, Thomas Lihan and Carley Doyle and Gary W. Wolf II of the New Jersey Attorney General's Office, Richard D. Meadow of The Lanier Law Firm PC, Alfred M. Anthony of Locks Law Firm LLC and Katie R. Beran of Hausfeld LLP.",48
news,ford-motor,"Ford Accused Of Dumping Toxins, Hiding Scope Of Pollution Counsel information for Ford was not immediately available Thursday.",18
news,ford-motor,The case is New Jersey Department of Environmental Protection et al.,11
news,ford-motor,"v. Ford Motor Co., case number in the Superior Court of New Jersey, County of Bergen.",16
news,ford-motor,"Dearborn, Michigan, Dec. 8 -- Ford Motor Company issued the following news release: * Ford adds to its legacy of using sustainable materials in its vehicles and becomes the first automaker to use 100% recycled ocean plastics to produce car parts; wiring harness clips in Ford Bronco Sport are the first of many the company plans to produce using discarded plastic fishing nets * Ocean plastic is collected by workers in the Indian Ocean and Arabian Sea, promoting healthier marine life, reducing landfill waste and providing jobs * Recycled plastics provide a durable, low-cost material that is comparable to petroleum-based plastic at 10% cost savings and requiring less energy to produce Ford adds to its legacy of using sustainable materials in its vehicles and becomes the first automaker to use 100% recycled ocean plastics to produce car parts; wiring harness clips in Ford Bronco Sport are the first of many the company plans to produce using discarded plastic fishing nets Ocean plastic is collected by workers in the Indian Ocean and Arabian Sea, promoting healthier marine life, reducing landfill waste and providing jobs Recycled plastics provide a durable, low-cost material that is comparable to petroleum-based plastic at 10% cost savings and requiring less energy to produce DEARBORN, Mich., Dec. 8, 2021 - Consumer products made from recycled ocean plastics include everything from sunglasses and T-shirts to running shoes and yarn.",230
news,ford-motor,"Now, Ford is adding to its legacy as a leader in sustainability and is the first automaker to use 100% recycled ocean plastics to produce automotive parts.",27
news,ford-motor,Wiring harness clips in Ford Bronco(TM) Sport models are made of ocean-harvested plastic - commonly referred to as ghost gear.,20
news,ford-motor,The strength and durability of the nylon material equals that of previously used petroleum-based parts but with a 10 % cost savings and requiring less energy to produce.,28
news,ford-motor,The small parts represent a large first step in the company's plans to produce other parts of recycled ocean plastics on other models.,23
news,ford-motor,"This is another example of Ford leading the charge on sustainability, said Jim Buczkowski, vice president of research and Henry Ford technical fellow.",23
news,ford-motor,"It is a strong example of circular economy, and while these clips are small, they are an important first step in our explorations to use recycled ocean plastics for additional parts in the future.",34
news,ford-motor,"Ford Bronco Sport Becomes First Vehicle to Feature Parts Made of 100% Recycled Ocean Plastic Up to 13 million metric tons of plastic enter the ocean each year, threatening marine life and polluting shorelines, according to Pew Charitable Trusts, a global nongovernmental organization.",43
news,ford-motor,"Much of that is attributed to the fishing industry, which has come to rely on plastic fishing nets and other equipment because of the durability, light weight, buoyancy and low cost of the material.",34
news,ford-motor,"Those same qualities contribute to creating ghost nets, a fatal and growing threat to marine life.",16
news,ford-motor,"Ghost gear comprises nearly 10% of all sea-based plastic waste, entangling fish, sharks, dolphins, seals, sea turtles and birds.",19
news,ford-motor,"Invisible to vehicle occupants, the Bronco Sport's wiring harness clips, which weigh about five grams, fasten to the sides of the Bronco Sport second-row seats and guide wires that power side-curtain airbags.",32
news,ford-motor,"Despite spending time in saltwater and sunlight, the material is as strong and durable as petroleum-based clips, Ford testing shows.",20
news,ford-motor,"Spurring jobs creation throughout the development process, the plastic material is collected from the Indian Ocean and Arabian Sea by DSM Engineering Materials.",23
news,ford-motor,"Items produced using plastics collected from the oceans include a wide range of consumer goods, but not until now have automotive parts been on that list.",26
news,ford-motor,The process begins with DSM harvesting discarded nylon fishing nets.,10
news,ford-motor,"The plastic is washed of saltwater, dried, and extruded to form small pellets, which are then injection-molded by supplier HellermannTyton into the desired clip shape.",25
news,ford-motor,"Ford is already planning additional parts using recycled ocean plastics, including transmission brackets, wire shields and floor side rails - all stationary parts with strength and durability demands that the material can meet or exceed.",35
news,ford-motor,"As a global leader in cable management innovation, HellermannTyton strives for eco-friendly ways to pave the path to a more sustainable future, said Anisia Peterman, HellermannTyton's automotive product manager.",29
news,ford-motor,"Developments like this do not come easy, so we are proud to collaborate with Ford in support of a unique product solution that contributes to healthier oceans.",27
news,ford-motor,"The Ford legacy of using recycled plastic For more than two decades, Ford has used recycled plastics not collected from oceans to produce various parts for automobiles.",27
news,ford-motor,"Most recently, the automaker used recycled water bottles to produce lightweight, aerodynamic- enhancing, noise-reducing underbody shields on the 2020 Ford Escape.",21
news,ford-motor,"The introduction of parts made of recycled ocean plastic opens new opportunities and builds on a global effort to help reduce ocean debris that hampers sea life or, when harvested, further clutters landfills.",33
news,ford-motor,"Ford Motor Company (NYSE: F) is a global company based in Dearborn, Michigan, that is committed to helping build a better world, where every person is free to move and pursue their dreams.",33
news,ford-motor,"The company's Ford+ plan for growth and value creation combines existing strengths, new capabilities and always-on relationships with customers to enrich experiences for and deepen the loyalty of those customers.",30
news,ford-motor,"Ford designs, manufactures, markets and services a full line of connected, increasingly electrified passenger and commercial vehicles: Ford trucks, utility vehicles, vans and cars, and Lincoln luxury vehicles.",28
news,ford-motor,"The company is pursuing leadership positions in electrification, connected vehicle services and mobility solutions, including self-driving technology, and provides financial services through Ford Motor Credit Company.",26
news,ford-motor,"Ford employs about 184,000 people worldwide.",6
news,ford-motor,"More information about the company, its products and Ford Motor Credit Company is available at corporate.ford.com.",16
news,ford-motor,June 01 -- Not every old car ends up in a landfill.,12
news,ford-motor,"Well, not all of every car, to be precise.",9
news,ford-motor,"And the part of old cars that are turned into graphene could make a comeback as an enhanced part for a new car, in a process called circular recycling.",29
news,ford-motor,"An average SUV contains up to 771 lbs (350 kg) of plastic that would be left in a landfill for centuries if not for a recycling process outlined in a new study published in the debut issue of a new Nature journal, called Communications Engineering.",45
news,ford-motor,"And, multiplied out to the roughly 10 million vehicles discarded as trash every year, this could help move the needle and bring the auto industry closer to sustainable standards - using circular recycling to substantially lessen the impact of the world's primary means of transportation on the environment.",48
news,ford-motor,"Circular recycling of plastic waste in old vehiclesThe project was led by James Tour, a chemist at Rice University, who worked with Lead Study Author Kevin Wyss - and it focused on reusing the graphene in old cars to forge enhanced polyurethane foam for new vehicles.",46
news,ford-motor,"The study details tests that showed how graphene-infused foam had a 34 percent increase in tensile strength, with a 25 percent increase in low-frequency noise absorption.",26
news,ford-motor,"And all of this, with just a 0.1 percent difference in weight of the graphene.",15
news,ford-motor,"The best part: when the new car reaches its end, engineers can just re-flash the foam into graphene, again.",19
news,ford-motor,"Get more updates on this story and more with The Blueprint, our daily newsletter: Sign up here for free.",19
news,ford-motor,"Ford could recycle 25 percent of its plastic bulk with a new 'flash heat' method Ford sent us 10 pounds of mixed plastic waste from a vehicle shredding facility, said Tour, in an embargoed release shared with IE.",38
news,ford-motor,"We flashed it, we sent the graphene back to Ford, they put it into new foam composites and it did everything it was supposed to do.",26
news,ford-motor,"Then they sent us the new composites and we flashed those and turned them back into graphene, added Tour.",19
news,ford-motor,It's a great example of circular recycling.,7
news,ford-motor,"Plastic used in vehicles has increased by an incredible 75 percent in the last six years as a way to cut down on weight, and increase fuel economy for vehicles.",30
news,ford-motor,"But separating the different kinds of plastic in cars at the end of their life for recycling has remained a problem for a long time, said Tour.",27
news,ford-motor,And this problem is all the more acutely felt because of upcoming environmental regulations surrounding vehicles.,16
news,ford-motor,"In Europe, cars come back to the manufacturer, which is allowed to landfill only 5 percent of a vehicle.",19
news,ford-motor,"How Flash Joule heating recycles up to 25 percent of plastic waste in vehiclesThat means they must recycle 95 percent, and it's just overwhelming to them, added Tour.",28
news,ford-motor,"Flash Joule heating, the method used to recycle graphene, was first introduced by the Tour lab in 2020.",18
news,ford-motor,It places mixed ground plastic and a coke additive (employed for its conductivity) between electrodes inside a tube.,18
news,ford-motor,Then this is placed high voltage.,6
news,ford-motor,"This rapid electrocution, which can rise to nearly 5,000 degrees Fahrenheit, vaporizes everything but turbostratic graphene - and that's simple for scientists to solubilize.",24
news,ford-motor,"This flash heating process also provides benefits for the environment, since it doesn't take solvents, and only uses a comparably small amount of energy to generate viable graphene.",28
news,ford-motor,"Rice lab tested its process by grounding Ford's waste fluff - consisting of plastic bumpers, carpets, gaskets, mats, and seating and door casings from expired F-150 pickup trucks into a fine powder.",32
news,ford-motor,This powder was then flash heated in two steps (with a low current and then a higher one).,18
news,ford-motor,The first process left highly carbonized plastic that was roughly 30 percent of the initial bulk (the remaining 70 percent was outgassed or recovered as hydrocarbon-rich oils and waxes).,29
news,ford-motor,"Then the high-current flashing converted the carbonized plastic into graphene, which had 85 percent of the second bulk.",18
news,ford-motor,"Doing the multiplication, that leaves 25.5 percent of the initial bulk from Ford successfully recycled.",15
news,ford-motor,"This is a substantial step for the auto industry, as it works tirelessly to build sustainability into the next generation of all-electric vehicles - which rely on circular recycling of plastic materials.",32
news,ford-motor,Ford Motor Company is collaborating with Rice University to process the plastic parts of used vehicles to produce graphene.,19
news,ford-motor,The carmaker sells more than 3.5 million units every year.,10
news,ford-motor,"The average SUV contains up to 350kg of plastic and much of the mixed plastic ends up being incinerated when the car is scrapped, according to Deborah Mielewski, technical fellow for sustainability at Ford.",34
news,ford-motor,"She points out that the US shreds 10 to 15 million vehicles each year, with more than 27 million shredded globally.",21
news,ford-motor,"But there is an alternative, according to Rice University chemist James Tour and graduate student Kevin Wyss.",17
news,ford-motor,They report that automotive parts can be ground into powder and converted into graphene thanks to the University labs innovative flash Joule heating process.,24
news,ford-motor,The R&D project was established to create enhanced polyurethane foam for new vehicles.,13
news,ford-motor,Tests showed that graphene-infused foam had a 34% increase in tensile strength and a 25% increase in low-frequency noise absorption.,20
news,ford-motor,"Thats with only 0.1% by weight or less of graphene, says Wyss.",12
news,ford-motor,Ford sent the lab team 5kg samples of mixed plastic waste from vehicle shredding facilities to work with.,18
news,ford-motor,"The material was muddy and wet, Tour recalls.",8
news,ford-motor,"Once Ford realised the recycled material did everything it was supposed to do, the lab started working on production waste composites again with promising results.",25
news,ford-motor,Mixed ground plastic and a coke additive (for conductivity) are packed between electrodes in a tube and blasted with high voltage.,21
news,ford-motor,The sudden intense heat upwards of 2 700 Celsius vaporises other elements and leaves behind turbostratic graphene.,17
news,ford-motor,Flash heating offers significant environmental benefits as the process does not require solvents and uses a minimum of energy to produce the graphene.,23
news,ford-motor,"To test whether mixed plastic could be transformed, the Rice lab ground the shredder fluff from bumpers, gaskets, carpets, mats, seating and door casings from F-150 pickup trucks into a fine powder without washing or pre-sorting the components.",38
news,ford-motor,"The lab flashed the powder in two steps, first under a low current and then a high current in a heater Wyss designed for the experiment.",26
news,ford-motor,Powder heated between 10 to 16 seconds in low current produced a highly carbonised Ford backs research to boost value of recycled plastics plastic accounting for about 30% of the initial bulk.,32
news,ford-motor,The other 70% was either dispersed as gas or recovered as hydrocarbon-rich waxes and oils.,15
news,ford-motor,"The carbonised plastic was then subjected to high-current flashing, converting 85% of it into graphene while shedding hydrogen, oxygen, chlorine, silicon and trace metal impurities.",25
news,ford-motor,"Ford is teaming up with HP to reuse spent 3D printed powders and parts, closing the loop and turning them into injection molded vehicle parts an industry first, it is claimed.",31
news,ford-motor,Ford says the resulting injection molded parts are better for the environment with no compromise in the durability and quality standards Ford and its customers demand.,26
news,ford-motor,The recycled materials are being used to manufacture injection-molded fuel-line clips installed first on Super Duty F-250 trucks.,18
news,ford-motor,"The parts have better chemical and moisture resistance than conventional versions, are 7% lighter and cost 10% less.",18
news,ford-motor,The Ford research team has identified 10 other fuel-line clips on existing vehicles that could benefit from this innovative use of material and are migrating it to future models.,29
news,ford-motor,"Finding new ways to work with sustainable materials, reducing waste and leading the development of the circular economy are passions at Ford, said Debbie Mielewski, Ford technical fellow, Sustainability.",29
news,ford-motor,"Many companies are finding great uses for 3D printing technologies, but, together with HP, we're the first to find a high-value application for waste powder that likely would have gone to landfill, transforming it into functional and durable auto parts.",40
news,ford-motor,"Ford and HP work on 3D printing waste recycling HP 3D printers are already designed for high efficiency, with systems and structures to minimize the excess material they generate and reuse a greater percentage of the materials put into them.",40
news,ford-motor,"Working with Ford, which uses HP's 3D printing technology at the company's Advanced Manufacturing Center, the team created this solution that produces zero waste.",24
news,ford-motor,"You get more sustainable manufacturing processes with 3D, but we are always striving to do more, driving our industry forward to find new ways to reduce, reuse and recycle powders and parts, said Ellen Jackowski, chief sustainability and social impact officer, HP.",42
news,ford-motor,"Our collaboration with Ford extends the environmental benefits of 3D printing even further, showcasing how we are bringing entirely different industries together to make better use of spent manufacturing materials, enabling a new circular economy.",35
news,ford-motor,"For its part, Ford is developing new applications and utilizing a multitude of different processes and materials for 3D printing, including filaments, sand, powders and liquid vat polymerization.",28
news,ford-motor,"The company already employs 3D printing for a variety of low-volume commercial vehicle parts, as well as fixtures used by assembly line workers, saving time and enhancing quality.",28
news,ford-motor,"Companywide, Ford has a goal to achieve 100% sustainable materials in its vehicles.",13
news,ford-motor,"A key to achieving our sustainability goals and solving the broader problems of society is working with other like- minded companies we can't do it alone, Mielewski said.",28
news,ford-motor,"With HP, we defined the waste problem, solved technical challenges and found a solution in less than one year, which is something in which we all take pride.",28
news,ford-motor,Three other companies helped Ford and HP make the project outcome possible.,12
news,ford-motor,"SmileDirectClub, the next-generation oral care company with the first medtech platform for straightening teeth, operates the largest facility of HP 3D printing systems in the U.S.",26
news,ford-motor,"The company's fleet of more than 60 HP 3D printers produces more than 40,000 aligners a day.",17
news,ford-motor,The resulting used 3D printed parts are collected and recycled with HP to increase volume for Ford.,17
news,ford-motor,"Resin producer Lavergne, a longtime recycling partner of HP, transforms those molds and discarded powder from Ford's HP 3D printers into high-quality recycled plastic pellets, suitable for injection molding.",29
news,ford-motor,"The pellets are then molded into fuel-line clips by Ford supplier ARaymond, who designs, engineers and manufactures assembly systems.",19
news,ford-motor,"ALEXANDRIA, Va: United States Patent and Trademark Office has published on July 28, 2022, an application no.",17
news,ford-motor,"20220234414 for the registration of US patent by Ford Global Technologies, LLC for Air Pollution Detection And Remediation Systems And Methods.Inventors: Wingfield; Eric; (Ann Arbor, MI) ; Moore; Doug; (Southfield, MI) ; Hickey; Gwen; (Dearborn, MI) ; Palanisamy; Ananda; (Dearborn, MI) ; De Kleine; Robert; (Dearborn, MI)Applicant: Ford Global Technologies, LLCApplication filing date: January 22, 2021According to the abstract released by the U.S Patent & Trademark Office: The disclosure generally pertains to systems and methods for using vehicles to detect and remediate air pollution.",84
news,ford-motor,"In an example implementation, a server computer transmits a directive to a vehicle controller of a vehicle, to measure an air pollution level around the vehicle at a first location.",30
news,ford-motor,The vehicle controller executes an air pollution measurement and transmits measurement data to the server computer.,16
news,ford-motor,The server computer evaluates the measurement data and directs the vehicle controller to perform a remedial action for reducing the air pollution level at the first location.,27
news,ford-motor,"The remedial action can involve, for example, the vehicle controller moving the vehicle from the first location to a second location.",21
news,ford-motor,The server computer may also determine whether the first location is a transient pollution location or a persistent pollution by directing the vehicle controller to carry out measurements at two different times by employing two different sampling rates.,38
news,ford-motor,2022 OCT 12 (NewsRx) -- By a News Reporter-Staff News Editor at Transportation Daily News -- Fresh data on Transportation are presented in a new report.,26
news,ford-motor,"According to news reporting originating from Dearborn, Michigan, by NewsRx correspondents, research stated, Polyurethane foams (PU) are used in many automotive applications due to their durability and sound absorption properties.",30
news,ford-motor,"This paper examines the effects of reusing predominantly silica- filled thermoset composites as a reinforcing agent when ground to a particle size less than 106 mu m (0%, 2.5%, 5%, 7.5% by wt%) on mechanical, physical, thermal, and sound absorption properties of PU foam.",44
news,ford-motor,"Our news editors obtained a quote from the research from Ford Motor Company, Young's modulus improved by 27%, and tensile strength increased by 18% with 7.5% reinforcement.",27
news,ford-motor,"Compression stress improved at 25%, 50%, and 65% strain by 37%, 41%, and 44%, respectively, with the 7.5% filler.",19
news,ford-motor,Compression modulus increased by 66% with 7.5% filler.,8
news,ford-motor,The addition of the filler did not impact tensile extension or tear resistance.,13
news,ford-motor,"TGA showed increased thermal stability, and the sound absorption coefficient increased over a spectrum of frequencies.",16
news,ford-motor,"According to the news editors, the research concluded: This research demonstrates a promising recycling opportunity for thermoset materials and how Ford Motor Company can create a closed-loop recycling process from an assembly aid material into another vehicle application.",38
news,ford-motor,This research has been peer-reviewed.,5
news,ford-motor,For more information on this research see: Closed-loop Recycling of Thermoset Composites From Electric Motor Assembly Process Into Flexible Polyurethane Foams.,21
news,ford-motor,"Polymer Composites, 2022.",3
news,ford-motor,"Polymer Composites can be contacted at: Wiley, 111 River St, Hoboken 07030-5774, NJ, USA.",14
news,ford-motor,"(Wiley-Blackwell - Polymer Composites - onlinelibrary.wiley. The news editors report that additional information may be obtained by contacting Rachel Couvreur, Ford Motor Company, Research and Innovation Centre, Dearborn, MI 48124, United States.",32
news,ford-motor,"Additional authors for this research include Sandeep Tamrakar, Deborah Mielewski, Alper Kiziltas and Pauline Savich.",15
news,ford-motor,The direct object identifier (DOI) for that additional information is:,10
news,ford-motor,"This DOI is a link to an online electronic document that is either free or for purchase, and can be your direct source for a journal article and its citation.",30
news,ford-motor,"Keywords for this news article include: Dearborn, Michigan, United States, North and Central America, Transportation, Automobile Companies, Business, Business, Ford Motor Company, Ford Motor Company.",25
news,ford-motor,Investigators from Ford Motor Company Target Transportation (Closed-loop Recycling of Thermoset Composites From Electric Motor Assembly Process Into Flexible Po.... Our reports deliver fact-based news of research and discoveries from around the world.,33
news,ford-motor,"Copyright 2022, NewsRx LLC",4
news,ford-motor,"ALEXANDRIA, Va: United States Patent and Trademark Office has published on December 31, 2020, an application no.",17
news,ford-motor,"20200410862 for the registration of US patent by Ford Global Technologies, LLC (Michigan) for POLLUTION MANAGEMENT SYSTEMS AND METHODS.Inventors: Malczyk; Andrew; (London, GB) ; Jackson; Emily; (Dartford, GB) ; Raisin; Adrian; (Walthamstow, GB)Applicant: Ford Global Technologies, LLC Dearborn MI US (Michigan)Application filing date: June 25, 2020According to the abstract released by the U.S Patent & Trademark Office: A pollution management method is provided.",63
news,ford-motor,"The method comprises determining a target relating to a level of pollution in an area associated with one or more parking spaces; monitoring a level of pollution in the area; adjusting a parking policy of the one or more parking spaces based on a comparison between the target and the level of pollution, in order to incentivise or disincentivise parking in the area; monitoring vehicles parking in the area; and re-adjusting the parking policy according to the vehicles parking in the area in order to adjust the incentivise or disincentivise to parking in the area and thereby achieve the target relating to the level of pollution in the area.",109
news,ford-motor,"Driversof diesel cars could be in line for up to 12,000 each after buying polluting vehicles by manufacturers.",18
news,ford-motor,"Motorists who have owned a diesel car or van inScotland, England or Wales made between 2007 and 2018 could be affected.",21
news,ford-motor,"Law firms are trying to gather drivers of certain cars together to make big claims against vehiclemanufacturers- though nothing is certain, according toMoneySavingExpert.",23
news,ford-motor,"Lawyers say the brands affected are Audi, BMW, Chrysler, Citroen, Fiat, Ford, Hyundai, Jaguar, Kia, Land Rover, Mini, Mercedes-Benz, Nissan, Peugeot, Porsche, Renault, Seat, Skoda, Vauxhall, Volkswagen and Volvo.",29
news,ford-motor,"The issue is that many diesel cars were made with 'defeat devices', often in the form of software code, that cheated emissions tests.",23
news,ford-motor,These tests have to be passed in many countries before a car can be sold.,15
news,ford-motor,The devices meant many vehicles were actually more polluting than advertised.,11
news,ford-motor,"Now law firms say you could be able to claim because you wouldn't have bought these cars had you known, and you may have overpaid for one.",27
news,ford-motor,"Scots starting new job could claim up to 400 - check if you're eligible ASDA announces new change that will cost all online shoppers 8.50 Drivers who purchased vehicles that were more polluting than they were led to believe could be owed up to 12,000 each.",46
news,ford-motor,And experts suggest there could be 9.6million of them.,9
news,ford-motor,"If one in three owners claim, and the cases are successful, the total payout could match the scale of the PPI scandal, which cost banks 38billion.",26
news,ford-motor,"Audi, Ford, Vauxhall, Mercedes and BMW diesel car drivers could be owed 12,000 each after buying 'polluting' vehicles If your car or van had to be modified to meet the emissions rules, it could have lower fuel efficiency, worse performance or a lower value.",44
news,ford-motor,"More than a dozen legal firms are competing to attract drivers, including Leigh Day, Slater & Gordon and PGMBM.",19
news,ford-motor,"Slater and Gordon is leading the claim in England and Wales for a group of more than 90,000 affected vehicle owners.",21
news,ford-motor,"The English High Court has recently ruled that the software fitted in the vehicles was a 'defeat device', which is an important step in the case.",26
news,ford-motor,Scottish Parliament passed the Civil Litigation (Expenses and Group Proceedings) (Scotland) Act 2018 in May 2018 enabling group litigations to be raised in Scotland for the first time.,28
news,ford-motor,"Although the Act was passed in 2018, the legislation is only planned to come into effect in August 2020.",19
news,ford-motor,"Lawyers in Scotland will be raising a collective action on behalf of affected car owners against VW as soon as the legislation is in place, according toSlater & Gordon.",29
news,ford-motor,All the car manufacturers completely deny the claims.,8
news,ford-motor,"Only cases affecting Audi, Mercedes-Benz, Seat Skoda and Volkswagen have gone to court so far.",15
news,ford-motor,"If you think you have a genuine claim, have a look on MoneySavingExpert's website to see which law firm could handle your case.",23
news,ford-motor,"From there, visit the law firm's website to see if you have a qualifying vehicle by entering your number plate.",20
news,ford-motor,"If you qualify, you will be told what to do to be part of a mass claim.",17
news,ford-motor,"It is free to join such a claim, but law firms will take up to 50% of any cash you win as a fee.",24
news,ford-motor,Most of the lawyers will let you cancel a claim within 14 days with no fee.,16
news,ford-motor,After that date there could be a cancellation fee.,9
news,ford-motor,"If you lose the case you should pay nothing, as law firms have insurance to cover them for the costs of failed court action.",24
news,ford-motor,"However, there is a small chance you could pay a slice of these costs if the case fails and the insurance doesn't pay out.",24
news,ford-motor,American automaker Ford has teamed up with HP and three other companies to repurpose spent 3D printing raw materials such as powders and filaments.,24
news,ford-motor,The new process converts the waste into material suitable for injection molding plastic parts for vehicles.,16
news,ford-motor,"In what Ford called an industry-first, the company is using the new technique to mass-produce fuel-line clips for its F-250 trucks.",21
news,ford-motor,"In this article 3D printing processes add material to create components Ford's 3D printing waste isn't immediately usable for injection molding Ford, HP collaborated with Lavergne to convert waste to pellets Ford's fuel-line clips using repurposed material couldn't possibly be lighter World's largest HP 3D printer facility supplements volume for Ford Cost savings 3D printing processes add material to create components Ford said the manufactured parts are 7% lighter and also cost 10% less.",74
news,ford-motor,3D printing is an additive manufacturing process that adds material layer by layer to create parts instead of conventional subtractive processes which remove material.,24
news,ford-motor,This means that it inherently wastes less material.,8
news,ford-motor,"However, wastage still occurs in the form of failed or erroneous prints, calibration prints, and spools for filament.",18
news,ford-motor,"Details Ford's 3D printing waste isn't immediately usable for injection molding Ford uses HP 3D printers at its Advanced Manufacturing Center for making prototypes, fixtures used by assembly line workers, and low-volume commercial vehicle parts.",35
news,ford-motor,"The company's 3D printing technologies require material input in various physical forms such as powders, liquids, and filament.",18
news,ford-motor,"However, print waste and the unused raw material aren't immediately reusable for injection molding fuel-line clips.",16
news,ford-motor,"Zero wastage Ford, HP collaborated with Lavergne to convert waste to pellets Injection molding requires material input in pellet form.",20
news,ford-motor,This is where resin producer Lavergne comes in.,8
news,ford-motor,The company converts discarded powder and prints from Ford's facilities into pellets.,12
news,ford-motor,"These pellets are molded into fuel-line clips by Ford's supplier ARaymond that also deals with the design, engineering, and India- Ford now produces F-250 parts using recycled 3D printer waste manufacturing of assembly systems.",34
news,ford-motor,"Ford has also tied up with SmileDirectClub, an oral care and medtech platform.",13
news,ford-motor,Marketing gimmick?,2
news,ford-motor,Ford's fuel-line clips using repurposed material couldn't possibly be lighter Ford claims to have achieved 7% weight savings on the ten-gram fuel-line clips for a three-ton truck.,27
news,ford-motor,"However, carmakers typically use ABS plastic, nylon, and polycarbonate for prototyping.",11
news,ford-motor,"These materials are denser than injection molding car parts generally made from PVC, polyurethane, and polypropylene.",16
news,ford-motor,"So, when the denser recycled raw material is injection molded, the resulting parts cannot possibly be lighter.",17
news,ford-motor,All smiles World's largest HP 3D printer facility supplements volume for Ford SmileDirectClub also operates the world's largest facility of the HP 3D printing systems.,25
news,ford-motor,"Its 60+ printers together produce more than 40,000 dental aligners each day.",12
news,ford-motor,These used 3D-printed parts are also collected and recycled to boost pellet production volume for Ford.,16
news,ford-motor,"Although the new zero-waste process is a small optimization, it could have a sizable impact considering Ford's scale of operations.",20
news,ford-motor,"Ford Motor Company and its financing subsidiary, Ford Motor Credit Company, today introduced the North America auto industry's first sustainable financing framework, focusing on and paying for ambitious plans in vehicle electrification and other environmental and social areas.",38
news,ford-motor,"Separately, Ford today also announced a cash tender offer to repurchase up to $5 billion of the company's higher- cost debt.",21
news,ford-motor,"Actions such as the debt tender offer and the issuance of 0% convertible notes earlier this year, together with anticipated broader access to capital from the new sustainable financing framework, are consistent with Ford's objectives to further strengthen its balance sheet and financial flexibility and return its credit ratings to investment grade.",52
news,ford-motor,"Winning businesses are financially healthy and lead in sustainability - it's not a choice, they rely on each other, said John Lawler, Ford's CFO.",24
news,ford-motor,"We're again putting our money where our mouth is, prioritizing and allocating capital to environmental and social initiatives that are good for people, good for the planet, and good for Ford.",31
news,ford-motor,"Today's announcement was made on the fifth anniversary of the Paris Climate Agreement, as Ford executives joined world leaders, environmental advocates and other forward-looking companies at the United Nations Climate Change Conference (COP26) in Glasgow, Scotland.",36
news,ford-motor,"Among other expected benefits, initiatives outlined in Ford's sustainable financing framework are intended to help the company become carbon neutral no later than 2050, in line with its commitment to the Paris Agreement.",33
news,ford-motor,"Ford was one of the first full-line U.S. automakers to pledge to reduce greenhouse gas emissions from its vehicles, operations and supply chain in alignment with goals of the accord.",30
news,ford-motor,This pledge is backed by science-based interim targets the automaker intends to achieve by 2035.,15
news,ford-motor,The potential positive environmental and social influence of projects described in Ford's sustainable financing framework earned an advanced rating - the highest possible - from Vigeo Eiris.,27
news,ford-motor,"Vigeo Eiris, an arm of Moody's Corp., makes independent assessments of organizations' goals and performance against environmental, social and governance matters.",21
news,ford-motor,"Guided by aggressive environmental and social goals, a significant portion of related financing will go toward accelerating Ford's leadership in electric vehicles.",22
news,ford-motor,"Objectives include expanding EV technology and charging infrastructure to remove obstacles to adoption and improve the customer experience, and EV and battery manufacturing to reduce emissions.",26
news,ford-motor,"We're going to build high-quality electric vehicles at scale and do so in a way that has a positive impact on people and the environment, said Bob Holycross, Ford's vice president, Sustainability, Environment and Safety Engineering.",36
news,ford-motor,"In communities where air pollution and climate change are disproportionate burdens today, access to Ford, Ford Credit Introduce Sustainable Financing Framework Prioritizing EV, Clean Production, Community Investments EVs can have the additional benefit of moving people to the front of the line for the health, economic and mobility benefits these vehicles can provide.",53
news,ford-motor,"The framework will cover a variety of both unsecured and securitization funding transactions, including ESG bonds issued by Ford and Ford Credit to finance environmental and social projects, and how Ford's electrification and mobility projects will be evaluated and selected.",40
news,ford-motor,The framework will also govern how the proceeds will be managed and how Ford and Ford Credit will report results.,20
news,ford-motor,Funds will be fully allocated within 24 months of each sustainable financing issuance.,13
news,ford-motor,"Net proceeds from sustainable financing will be invested and expended in four areas: Clean Transportation - Designing, developing and manufacturing zero-emissions transportation, focusing on battery electric vehicles and the batteries that power them across the full range of design, development, manufacturing and",42
